Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Asia Pacific (BP),,1969,0,515.0005,0,5.1267695,0,1.608,3250.1877,3406.3406,102.600426
Asia Pacific (BP),,1970,0,534.35754,0,16.71053,0,1.776704,3631.1387,3952.283,142.32472
Asia Pacific (BP),,1971,0,589.7924,0,25.625261,0,1.754611,3886.6707,4395.814,170.55856
Asia Pacific (BP),,1972,0,606.5258,0,30.09737,0,1.785591,4036.5913,4737.704,196.7801
Asia Pacific (BP),,1973,0,573.6903,0,34.164936,0,1.834998,4134.1763,5385.284,243.52914
Asia Pacific (BP),,1974,0,644.3416,0,62.504845,0,2.8156047,4234.7363,5350.234,305.92618
Asia Pacific (BP),,1975,0,687.33514,0,79.10506,0,2.9736698,4557.451,5319.128,349.8788
Asia Pacific (BP),,1976,0,689.7277,0,105.703476,0,2.9064,4665.6807,5660.6694,405.0799
Asia Pacific (BP),,1977,0,671.34985,0,96.49886,0,2.941779,4975.578,5951.206,498.98422
Asia Pacific (BP),,1978,0,700.94366,0,189.37021,0,3.2368069,5219.296,6319.1147,598.111
Asia Pacific (BP),,1979,0,759.89264,0,233.45268,0,4.032256,5472.163,6476.1504,683.5137
Asia Pacific (BP),,1980,0,808.5805,0,274.6574,0,5.492769,5784.006,6096.113,734.6105
Asia Pacific (BP),,1981,0,856.7276,0,295.15594,0,7.3913007,5975.036,5921.88,744.45795
Asia Pacific (BP),,1982,0,835.8438,0,345.18784,0,16.27123,6185.4614,5761.0557,774.53735
Asia Pacific (BP),,1983,0,885.14923,0,412.88583,0,18.387142,6548.081,5803.5933,855.2932
Asia Pacific (BP),,1984,0,885.34235,0,496.60992,0,20.061474,7115.33,6033.3076,1000.5268
Asia Pacific (BP),,1985,0,946.36847,0,595.7271,0,21.110823,7676.9263,5978.9233,1087.1436
Asia Pacific (BP),,1986,0,970.3629,0,641.7553,0,22.009226,7972.331,6186.1694,1186.6627
Asia Pacific (BP),,1987,0,966.614,0,756.6898,0,22.329086,8546.454,6384.7847,1259.7146
Asia Pacific (BP),,1988,0,1069.7981,0,711.9892,0,24.14604,9157.78,6938.0767,1343.3666
Asia Pacific (BP),,1989,0,1147.4406,0,753.634,0,26.438787,9570.253,7364.874,1405.8042
Asia Pacific (BP),,1990,0.095579445,1180.6416,0.011833333,814.75977,0,22.51375,9775.469,7807.1655,1516.671
Asia Pacific (BP),,1991,0.36075526,1213.9159,0.027943611,868.64264,0,22.994274,10176.319,8135.385,1664.5177
Asia Pacific (BP),,1992,0.65193945,1187.3041,0.08161278,892.0182,0,23.15172,10529.562,8695.519,1777.8474
Asia Pacific (BP),,1993,0.9220978,1301.9237,0.12744612,988.67474,0,23.097511,11083.926,9066.4375,1862.8564
Asia Pacific (BP),,1994,1.7256637,1310.828,0.15790333,1055.7217,0,26.580261,11636.564,9584.171,2028.1571
Asia Pacific (BP),,1995,3.3165631,1429.5104,0.20894112,1163.9534,0,31.112776,11911.363,10300.372,2124.306
Asia Pacific (BP),,1996,2.9309828,1399.8666,0.29025972,1223.7621,0,31.652657,12432.925,10829.746,2319.488
Asia Pacific (BP),,1997,3.5896373,1407.2155,0.43472305,1303.7037,0,35.280697,12489.722,11356.1,2506.7385
Asia Pacific (BP),,1998,4.404584,1498.2305,0.6000289,1357.4479,0,37.759834,12477.373,11107.495,2563.8523
Asia Pacific (BP),,1999,6.0714355,1479.213,0.8464872,1379.2086,0,41.455635,12858.069,11584.896,2768.8025
Asia Pacific (BP),,2000,7.5815635,1542.5222,1.2670239,1418.8689,0,44.974827,13345.488,11929.326,2983.047
Asia Pacific (BP),,2001,10.333404,1675.9003,1.7876627,1428.1619,0,45.5645,13958.422,12020.536,3165.5247
Asia Pacific (BP),,2002,11.870939,1689.7389,2.4200392,1454.4794,10.982688,47.265427,15026.4,12328.799,3308.5586
Asia Pacific (BP),,2003,15.4892025,1723.7018,3.2381933,1285.8035,13.830741,49.53167,17176.084,12837.094,3587.9856
Asia Pacific (BP),,2004,26.472853,2014.714,4.2181187,1466.1493,15.851476,53.351498,19317.865,13605.356,3801.4814
Asia Pacific (BP),,2005,34.415924,2084.453,5.3045897,1519.8796,19.44679,60.51645,21956.637,13662.476,4080.2969
Asia Pacific (BP),,2006,52.83862,2281.156,6.519129,1550.6646,25.595728,64.84644,23642.43,13957.388,4393.0103
Asia Pacific (BP),,2007,69.56833,2409.6262,7.7714047,1478.1501,29.91217,71.50754,25615.262,14412.398,4731.436
Asia Pacific (BP),,2008,101.3866,2803.8152,9.358253,1426.1912,39.55862,79.42048,26329.402,14399.222,5034.736
Asia Pacific (BP),,2009,153.1746,2703.5913,12.239426,1483.0507,47.00385,87.71818,27199.89,14505.12,5154.127
Asia Pacific (BP),,2010,226.16586,3046.6736,18.703938,1552.6368,54.70624,99.808716,28423.213,15475.635,5752.4937
Asia Pacific (BP),,2011,313.24823,3083.639,33.554283,1278.9435,60.540672,109.2485,30513.29,15864.714,6201.2754
Asia Pacific (BP),,2012,405.04852,3460.185,48.13154,902.2575,71.494835,118.289406,31167.186,16573.479,6619.5776
Asia Pacific (BP),,2013,513.66534,3733.509,88.25607,899.9195,92.18362,130.23392,31849.018,16810.31,6857.08
Asia Pacific (BP),,2014,580.4857,4127.123,170.5849,965.42487,106.30621,148.75612,32422.668,17061.086,7055.4907
Asia Pacific (BP),,2015,654.548,4219.563,257.51474,1084.7002,90.24233,171.02686,32236.416,17826.615,7157.235
Asia Pacific (BP),,2016,833.06165,4360.1465,379.6245,1201.4653,115.692444,171.41855,32204.39,18501.607,7327.4067
Asia Pacific (BP),,2017,1030.3229,4454.5625,585.9518,1260.4791,110.13132,197.789,32742.61,19063.307,7719.802
Asia Pacific (BP),,2018,1222.5673,4569.75,819.1133,1405.4679,139.16554,233.80719,33497.27,19523.727,8304.968
Asia Pacific (BP),,2019,1348.6023,4721.1855,1028.7109,1636.3506,167.90591,259.0397,33918.832,19858.016,8603.884
Asia Pacific (BP),,2020,1510.4374,4892.4004,1225.664,1650.6813,176.43861,281.86713,33527.17,18776.117,8669.104
Asia Pacific (BP),,2021,2038.8492,4845.105,1521.6107,1793.5662,196.32928,329.44208,35451.54,19624.07,9182.994
Australia,AUS,1965,0,22.738525,0,0,,0.296,202.02777,200.01936,0.029475
Australia,AUS,1966,0,21.719212,0,0,,0.284,209.38889,214.04755,0.0393
Australia,AUS,1967,0,22.490232,0,0,,0.29,215.25,234.38777,0.0393
Australia,AUS,1968,0,23.509544,0,0,,0.282,221.69444,255.28499,0.304575
Australia,AUS,1969,0,25.678852,0,0,,0.281,229.27777,262.44812,4.1265
Australia,AUS,1970,0,30.074612,0,0,,0.261,231.69444,290.19543,17.303974
Australia,AUS,1971,0,34.027386,0,0,,0.263,232.56944,305.54456,25.82668
Australia,AUS,1972,0,34.163025,0,0,,0.28,242.93056,311.03336,37.074265
Australia,AUS,1973,0,36.329094,0,0,,0.338,252.98611,331.89294,47.0688
Australia,AUS,1974,0,41.025032,0,0,,0.429,264.06946,351.73517,53.701992
Australia,AUS,1975,0,44.023067,0,0,,0.489,272.54166,348.10452,57.66997
Australia,AUS,1976,0,41.85281,0,0,,0.484,281.79166,355.82147,68.07722
Australia,AUS,1977,0,40.049316,0,0,,0.429,294.18054,372.60077,77.76844
Australia,AUS,1978,0,43.39485,0,0,,0.405,301.8611,380.9467,83.72538
Australia,AUS,1979,0,42.125435,0,0,,0.418,315.54166,385.9148,96.37518
Australia,AUS,1980,0,39.820583,0,0,,0.385,324.7639,367.7676,110.66588
Australia,AUS,1981,0,41.00263,0,0,,0.404,333.1389,362.41833,119.94439
Australia,AUS,1982,0,37.76174,0,0,,0.516,336.68054,356.84918,116.980835
Australia,AUS,1983,0,35.849495,0,0,,0.431,336.55554,320.08347,127.07482
Australia,AUS,1984,0,38.81329,0,0,,0.441,355.90277,330.97894,125.31726
Australia,AUS,1985,0,41.22194,0,0,,0.456,368.1389,332.8008,133.95262
Australia,AUS,1986,0,41.474136,0,0,,0.46,377.4861,328.14703,146.32928
Australia,AUS,1987,0,40.255848,0,0,,0.47,393.3611,336.6699,149.39459
Australia,AUS,1988,0,42.386795,0,0,,0.731,413.7639,351.9731,152.9934
Australia,AUS,1989,0,42.147945,0,0,,0.81,433.95834,366.5162,166.87564
Australia,AUS,1990,0,43.643684,0,0,0,0.7595,444.34723,374.8846,167.75948
Australia,AUS,1991,0,46.28723,0.016111111,0,0,0.7195,453.2639,362.62082,160.82101
Australia,AUS,1992,0,47.138844,0.035779443,0,0,0.67,455.95834,370.54694,166.36957
Australia,AUS,1993,0.005916667,48.456184,0.043171946,0,0,0.67,458.8889,382.05194,172.49344
Australia,AUS,1994,0.01625,47.755375,0.05145167,0,0,0.6965,468.2639,395.58917,191.56657
Australia,AUS,1995,0.020694444,46.2207,0.06254028,0,0,0.8255,484.16666,427.7775,193.4157
Australia,AUS,1996,0.020694444,47.21868,0.07569889,0,0,0.9465,503.95834,439.0154,194.82663
Australia,AUS,1997,0.022166668,47.17137,0.090631664,0,0,0.997,529.4583,446.05786,191.30505
Australia,AUS,1998,0.053225834,46.714516,0.10526889,0,0,1.081,553.0833,445.97025,196.9532
Australia,AUS,1999,0.12715055,48.144222,0.12005389,0,0,1.1335,587.443,456.15396,201.74054
Australia,AUS,2000,0.39623666,48.691265,0.13823916,0,0,0.8895,591.6619,455.98157,205.5508
Australia,AUS,2001,0.84314525,47.367424,0.15908112,0,0,0.7975,585.69135,457.08536,221.69319
Australia,AUS,2002,1.5573442,46.97864,0.17016806,0,0,1.2668,598.8721,461.97482,228.14818
Australia,AUS,2003,2.0418322,47.012608,0.18328778,0,0,1.6918,616.0213,460.25992,229.94289
Australia,AUS,2004,2.2909133,45.203465,0.21021639,0,0,2.81525,641.9212,471.29572,234.53601
Australia,AUS,2005,3.7197175,44.284695,0.24067,0,0.23431678,3.871,638.2223,478.70187,232.58983
Australia,AUS,2006,6.1520495,42.52486,0.27742696,0,0.75920033,3.9325,655.49884,493.6418,259.43063
Australia,AUS,2007,8.064658,36.897484,0.32164195,0,0.9658726,4.275,649.8025,506.2703,290.19815
Australia,AUS,2008,9.718446,33.20126,0.39116,0,1.2792256,3.6961,677.29144,512.71594,285.34958
Australia,AUS,2009,12.393358,35.305607,0.8105625,0,1.7728554,2.7868,654.86127,504.14078,291.36435
Australia,AUS,2010,13.836261,38.153107,2.71354,0,2.5766943,2.44155,607.39435,519.3068,317.06427
Australia,AUS,2011,17.743666,53.99239,5.6401978,0,3.0676394,2.57395,592.0622,547.0603,327.93732
Australia,AUS,2012,21.181452,46.711613,6.6135483,0,2.9817686,3.09785,554.4683,561.41907,329.6105
Australia,AUS,2013,25.234644,52.0255,10.485772,0,2.9214733,3.33165,526.2419,578.03705,346.7392
Australia,AUS,2014,26.48685,39.238575,13.415453,0,3.0027654,3.546362,521.8884,575.4282,372.20932
Australia,AUS,2015,31.865948,37.93474,16.684376,0,2.3867607,3.678062,540.4112,570.5786,387.95798
Australia,AUS,2016,34.90778,47.194626,19.91656,0,1.85597,3.627513,540.0623,571.723,378.70892
Australia,AUS,2017,35.15775,35.926666,23.732206,0,1.8341609,3.561684,521.52594,599.5798,371.14383
Australia,AUS,2018,43.024696,45.80106,32.628548,0,1.6553749,3.588149,508.88226,610.1112,367.68118
Australia,AUS,2019,51.32683,36.958378,48.23035,0,1.513905,3.4677262,486.3916,604.19446,439.223
Australia,AUS,2020,59.37224,37.873524,62.617725,0,1.1956013,3.4104242,468.52548,522.16724,430.95615
Australia,AUS,2021,70.11615,41.85683,81.624115,,1.22758,3.344045,452.96805,536.349,394.07318
Austria,AUT,1965,0,47.55726,0,0,,0,59.1149,65.29748,17.528646
Austria,AUT,1966,0,51.24758,0,0,,0,56.467598,71.78886,18.821033
Austria,AUT,1967,0,52.332794,0,0,,0,53.4509,76.54811,18.031683
Austria,AUT,1968,0,53.77285,0,0,,0,52.773685,88.466064,19.22897
Austria,AUT,1969,0,49.434948,0,0,,0,51.936398,97.226,23.329157
Austria,AUT,1970,0,62.953415,0,0,,0,55.854168,107.04365,28.298002
Austria,AUT,1971,0,49.736855,0,0,,0,51.233612,119.607025,32.506645
Austria,AUT,1972,0,51.119247,0,0,,0,46.453888,129.12288,35.129753
Austria,AUT,1973,0,56.8014,0,0,,0,46.169724,139.92781,38.6112
Austria,AUT,1974,0,67.15973,0,0,,0,48.72278,125.22768,41.85197
Austria,AUT,1975,0,70.36215,0,0,,0,42.340557,126.55926,41.80162
Austria,AUT,1976,0,60.81226,0,0,,0,45.06,137.41133,47.61011
Austria,AUT,1977,0,73.69054,0,0,,0,37.800278,131.58655,48.520336
Austria,AUT,1978,0,73.74968,0,0,,0,38.40222,141.5697,50.46824
Austria,AUT,1979,0,83.08193,0,0,,0,41.68611,147.40877,50.040367
Austria,AUT,1980,0,86.07766,0,0,,0,42.83472,143.88745,48.073975
Austria,AUT,1981,0,91.21513,0,0,,0,43.85,130.63089,45.824097
Austria,AUT,1982,0,91.36002,0,0,,0,41.705555,123.90079,44.355267
Austria,AUT,1983,0,90.5025,0,0,,0,44.655834,120.07979,45.25706
Austria,AUT,1984,0,79.393875,0,0,,0,50.88639,116.79846,50.38989
Austria,AUT,1985,0,91.00178,0,0,,0.943327,50.815,116.98592,53.991604
Austria,AUT,1986,0,91.382576,0,0,,1.287501,45.3025,123.2183,52.421265
Austria,AUT,1987,0,104.64191,0,0,,0.905816,44.939445,126.860344,54.68578
Austria,AUT,1988,0,104.39381,0,0,,1.04696,43.03389,125.977974,52.38503
Austria,AUT,1989,0,103.738365,0,0,,1.10445,43.228054,124.222206,56.25982
Austria,AUT,1990,0,93.171776,0,0,0.07377863,1.142485,47.640556,128.69969,61.934902
Austria,AUT,1991,0,92.9778,0,0,0.08189009,1.225832,49.97222,138.9047,65.66419
Austria,AUT,1992,0,103.04634,0,0,0.09069842,1.329164,38.882023,135.2269,64.48223
Austria,AUT,1993,0,108.53793,0.002944445,0,0.10425926,1.361111,34.95875,136.3634,67.812454
Austria,AUT,1994,0,105.58669,0.002944445,0,0.073511854,1.210555,35.454445,135.23601,69.751495
Austria,AUT,1995,0.002944445,109.607376,0.002944445,0,0.13122785,1.857221,40.338642,134.86182,76.15716
Austria,AUT,1996,0.014777778,101.176674,0.002944445,0,0.12870006,1.589444,40.510193,139.53622,81.06088
Austria,AUT,1997,0.05913972,106.76292,0.005916667,0,0.1524158,1.711389,42.96853,141.73091,78.12572
Austria,AUT,1998,0.13306445,109.89158,0.005916667,0,0.15592095,1.842777,37.83,147.17671,80.20729
Austria,AUT,1999,0.15080638,120.34686,0.005916667,0,0.18353197,1.5969118,37.569916,144.6513,81.92763
Austria,AUT,2000,0.19811833,123.707565,0.008861112,0,0.19794647,1.5282793,42.479004,141.74934,78.205154
Austria,AUT,2001,0.50529945,118.84963,0.014694445,0,0.22707327,1.667812,43.881134,153.68556,82.88196
Austria,AUT,2002,0.59252334,117.41596,0.026277779,0,0.23492885,1.520444,44.579712,156.8198,81.48537
Austria,AUT,2003,1.0614452,96.3276,0.043501943,0,0.24380022,1.711921,47.547695,169.93642,89.629715
Austria,AUT,2004,2.6626463,105.936104,0.051869724,0,0.24854097,2.05973,46.576305,165.32832,90.49234
Austria,AUT,2005,3.8119962,106.21873,0.060184166,0,0.94555557,2.4401429,46.43805,164.62627,95.27706
Austria,AUT,2006,4.987406,101.45599,0.06369972,0,3.3968055,3.2547655,46.397972,164.50961,89.532005
Austria,AUT,2007,5.760387,104.77595,0.068536945,0,3.9551246,4.0791254,44.859592,154.65794,84.708954
Austria,AUT,2008,5.65175,107.7081,0.08463861,0,4.8078837,4.177986,44.31641,153.21025,90.68555
Austria,AUT,2009,5.457072,114.2116,0.13660361,0,6.1011586,4.2947526,33.390785,145.44966,88.31914
Austria,AUT,2010,5.728555,106.48069,0.24650778,0,5.946622,4.500126,39.26068,151.91782,96.12812
Austria,AUT,2011,5.3414073,94.448524,0.4801989,0,5.9763565,4.572212,40.319637,141.77455,90.41807
Austria,AUT,2012,6.750725,120.22756,0.9253567,0,5.913144,4.691266,37.45485,141.6354,86.24142
Austria,AUT,2013,8.593873,114.513115,1.7060405,0,5.2035685,4.7102733,38.096313,146.1486,82.00461
Austria,AUT,2014,10.418562,111.09262,2.1273084,0,6.4668007,4.5615125,34.895565,140.15686,75.10976
Austria,AUT,2015,13.03491,100.06241,2.523579,0,7.7027397,4.66263,37.713593,139.68253,79.68095
Austria,AUT,2016,14.013859,107.00477,2.934076,0,6.384036,4.7955213,34.979595,144.4737,83.421906
Austria,AUT,2017,17.488699,101.91079,3.3771002,0,5.5687904,4.933439,36.490314,146.34587,90.69854
Austria,AUT,2018,15.954871,99.57964,3.8498821,0,5.817271,4.9433427,32.213512,147.76338,86.86919
Austria,AUT,2019,19.638195,107.616135,4.4866705,0,5.8516235,4.6682663,33.8888,152.83081,89.00441
Austria,AUT,2020,17.836523,110.29897,5.3653355,0,4.976822,4.6011376,28.976196,132.9039,85.27519
Austria,AUT,2021,17.667513,112.12854,5.560191,,4.9963837,4.3925185,31.2038,136.14812,90.13871
Azerbaijan,AZE,1985,,3.881231,,0,,,1.06996,97.18555,132.81377
Azerbaijan,AZE,1986,,2.3783975,,0,,,1.06996,101.81737,147.56868
Azerbaijan,AZE,1987,,2.3783975,,0,,,1.06996,95.82691,145.74751
Azerbaijan,AZE,1988,,2.0647628,,0,,,1.06996,98.14325,143.92633
Azerbaijan,AZE,1989,,2.0647628,,0,,,1.06996,95.70122,151.21591
Azerbaijan,AZE,1990,0,4.902688,0,0,,0,1.03507,100.39483,154.21864
Azerbaijan,AZE,1991,0,5.202231,0,0,,0,0.77921,96.801125,147.56868
Azerbaijan,AZE,1992,0,5.166747,0,0,,0,0.13956,94.319466,114.76804
Azerbaijan,AZE,1993,0,7.173656,0,0,,0,0.03489,94.055405,84.716255
Azerbaijan,AZE,1994,0,5.41129,0,0,,0,0.04652,86.15903,79.247856
Azerbaijan,AZE,1995,0,4.601075,0,0,,0,0.03489,77.6772,78.33483
Azerbaijan,AZE,1996,0,4.5448923,0,0,,0,0.03489,69.772026,57.388905
Azerbaijan,AZE,1997,0,5.0623655,0,0,,0,0.03489,66.40269,54.654705
Azerbaijan,AZE,1998,0,5.769086,0,0,,0,0,69.8735,51.002594
Azerbaijan,AZE,1999,0,4.4532256,0,0,,0,0,66.98869,54.654705
Azerbaijan,AZE,2000,0,4.536021,0,0,,0,0,74.266304,52.82865
Azerbaijan,AZE,2001,0,3.8220623,0,,,0,0.03489,47.27034,75.7764
Azerbaijan,AZE,2002,0,5.8960457,0,,,0,0.02326,43.519466,75.99123
Azerbaijan,AZE,2003,0,7.163306,0,,,0,0.03489,50.599693,77.9247
Azerbaijan,AZE,2004,0,7.938951,0,,,0,0.010694444,54.573105,91.375175
Azerbaijan,AZE,2005,0,8.617157,0,,,0,0.03744861,63.79851,94.38427
Azerbaijan,AZE,2006,0,7.164729,0,,,0,0.03744861,57.11258,99.77681
Azerbaijan,AZE,2007,0,6.684496,0,,,0,0.05733333,53.85486,87.84967
Azerbaijan,AZE,2008,0,6.27205,0,,,0,0.043,43.055695,100.50773
Azerbaijan,AZE,2009,0.005861111,6.4466968,0,,,0,0.043,40.150047,85.81977
Azerbaijan,AZE,2010,0.001388889,9.565477,0,,,0,0.0645,39.636456,81.58022
Azerbaijan,AZE,2011,0,7.381608,0,,,0,0.05733333,48.581573,89.345276
Azerbaijan,AZE,2012,0,4.9930644,0,,,0,0.043,50.810207,93.76557
Azerbaijan,AZE,2013,0.002180556,4.0584197,0.002180556,,,0.067,0.035833333,55.304142,94.18168
Azerbaijan,AZE,2014,0.006222222,3.5210147,0.007861111,,,0.087,0.0215,54.29416,98.544464
Azerbaijan,AZE,2015,0.012388889,4.4097424,0.012388889,,,0.0909,0.035833333,55.101902,111.46552
Azerbaijan,AZE,2016,0.06103639,5.2451196,0.09449945,,,0.08725,0.014333333,54.734978,109.30647
Azerbaijan,AZE,2017,0.058814444,4.6476774,0.099,,,0.08515,0.014333333,55.222107,106.16605
Azerbaijan,AZE,2018,0.21880166,4.6776457,0.10387139,,,0.0811,0.007166666,57.87642,108.15813
Azerbaijan,AZE,2019,0.27783138,4.1247697,0.11651,,,0.09795,0.009316667,57.92222,117.89236
Azerbaijan,AZE,2020,0.2523864,2.8088164,0.12343556,,,0.1003,0.009333333,50.202335,123.66788
Azerbaijan,AZE,2021,0.23916417,3.3422813,0.14444056,,,0.0966,0.009316667,51.998318,127.20475
Bangladesh,BGD,1971,0,0.51747304,0,0,,0,1.0869898,8.135292,3.667125
Bangladesh,BGD,1972,0,0.51747304,0,0,,0,1.0869864,9.919018,3.667125
Bangladesh,BGD,1973,0,0.97876334,0,0,,0,1.41251,11.208105,5.880875
Bangladesh,BGD,1974,0,0.71854836,0,0,,0,1.255563,11.659564,7.112875
Bangladesh,BGD,1975,0,1.2892473,0,0,,0,1.4531916,13.631795,4.956875
Bangladesh,BGD,1976,0,1.4607527,0,0,,0,1.4357584,14.748876,7.247625
Bangladesh,BGD,1977,0,1.2922041,0,0,,0,1.4997,14.522806,8.1235
Bangladesh,BGD,1978,0,1.4962367,0,0,,0,1.4531916,15.460121,8.614375
Bangladesh,BGD,1979,0,1.7357528,0,0,,0,1.0811831,17.112337,9.865625
Bangladesh,BGD,1980,0,1.7239248,0,0,,0,1.4443297,19.291002,12.291125
Bangladesh,BGD,1981,0,1.8481183,0,0,,0,1.4847789,19.89294,13.613856
Bangladesh,BGD,1982,0,1.5465053,0,0,,0,1.7986726,19.621323,17.674847
Bangladesh,BGD,1983,0,1.9575269,0,0,,0,1.0179856,17.547495,19.667185
Bangladesh,BGD,1984,0,2.6524193,0,0,,0,0.40738723,17.682053,22.700663
Bangladesh,BGD,1985,0,2.185215,0,0,,0,0.56964916,19.738766,25.780474
Bangladesh,BGD,1986,0,1.3306453,0,0,,0,0.86029446,21.275488,29.070148
Bangladesh,BGD,1987,0,1.5287633,0,0,,0,1.3543717,20.945486,34.155926
Bangladesh,BGD,1988,0,1.9959677,0,0,,0,1.395065,20.984262,40.201077
Bangladesh,BGD,1989,0,2.72043,0,0,,0,1.4531916,22.941954,42.498672
Bangladesh,BGD,1990,0,2.6139786,0,0,,0,3.272589,22.227823,45.742012
Bangladesh,BGD,1991,0,2.477957,0,0,,0,1.0463045,20.62286,47.107487
Bangladesh,BGD,1992,0,2.3537633,0,0,,0,0.9823628,23.004263,51.370163
Bangladesh,BGD,1993,0,1.7978494,0,0,,0,0.36620554,25.769169,57.502533
Bangladesh,BGD,1994,0,2.50457,0,0,,0,0.34295693,26.85683,60.985718
Bangladesh,BGD,1995,0,1.1,0,0,,0,3.7317994,34.853485,67.42334
Bangladesh,BGD,1996,0,2.185215,0,0,,0,2.0461009,35.606483,72.36466
Bangladesh,BGD,1997,0,2.1260753,0,0,,0,3.7550595,40.876938,71.132744
Bangladesh,BGD,1998,0,2.5577958,0,0,,0,1.0811714,45.05575,76.86446
Bangladesh,BGD,1999,0,2.463172,0,0,,0,0.53477055,40.18385,83.80357
Bangladesh,BGD,2000,0,2.214785,0,0,,0,3.8364348,39.487724,90.58189
Bangladesh,BGD,2001,0,2.9172237,0,0,,0,4.0689416,47.166737,101.43209
Bangladesh,BGD,2002,0,2.186207,0.000291667,0,,0,4.2491364,47.364414,106.71138
Bangladesh,BGD,2003,0,2.172193,0.002611111,0,,0,4.0631266,49.096424,114.7843
Bangladesh,BGD,2004,0,2.1583571,0.005472222,0,,0,4.0689416,46.329422,123.40232
Bangladesh,BGD,2005,0,2.144697,0.009722223,0,,0,8.347995,46.622856,132.63358
Bangladesh,BGD,2006,0.004555556,2.131208,0.015361111,0,,0,12.683871,47.122963,143.63368
Bangladesh,BGD,2007,0.004527778,2.117888,0.025444444,0,,0,10.3513975,44.559467,153.36371
Bangladesh,BGD,2008,0.008138889,2.6695552,0.042712778,0,,0,10.896066,45.272633,163.7642
Bangladesh,BGD,2009,0.01425,1.1645608,0.07009695,0,,0.001,13.61483,42.33152,187.46738
Bangladesh,BGD,2010,0.014166667,2.023397,0.12295806,0,,0.002,8.675766,47.160892,192.53728
Bangladesh,BGD,2011,0.014055556,2.405547,0.16110556,0,,0.003,12.915543,60.942406,195.82149
Bangladesh,BGD,2012,0.013972222,2.1304839,0.24924195,0,,0.004,10.657114,65.03847,213.3628
Bangladesh,BGD,2013,0.013861111,1.9851364,0.35311332,0,,0.004993,14.754073,63.6734,219.52786
Bangladesh,BGD,2014,0.013777778,1.5345777,0.45227584,0,,0.006015,8.853395,71.49222,230.22272
Bangladesh,BGD,2015,0.013694445,2.4186835,0.5342561,0,,0.002682,26.352102,75.66559,258.54062
Bangladesh,BGD,2016,0.013611111,2.3681948,0.58894557,0,,0.002852,19.364847,82.81023,264.50946
Bangladesh,BGD,2017,0.013527778,2.7398732,0.67426723,0,,0.002852,21.72667,93.05943,265.92673
Bangladesh,BGD,2018,0.013444444,2.2896416,0.727755,0,,0.002852,23.806307,105.753586,274.29
Bangladesh,BGD,2019,0.013388889,2.1696455,0.86339414,0,,0.002852,38.54491,101.641014,309.34378
Bangladesh,BGD,2020,0.013388889,1.840164,1.0244852,0,,0.003029704,43.539238,93.22623,299.1531
Bangladesh,BGD,2021,0.013305555,1.7842264,1.1793066,,,0.003021426,38.15637,106.91516,311.29626
Belarus,BLR,1985,,0.05913972,,0,,,25.11238,296.34036,86.53184
Belarus,BLR,1986,,0.05913972,,0,,,27.471886,350.11862,88.18871
Belarus,BLR,1987,,0.05913972,,0,,,26.710539,346.30624,99.54344
Belarus,BLR,1988,,0.05913972,,0,,,28.616346,335.46915,115.26034
